ranking_posicion,CUENTA_ID,SED_ID,LLAVE_ID,MACRO_GIRO,tipo_predicho,probabilidad_final,posterior_fraude,recupero_p10_kwh,recupero_p10_soles,prioridad,nivel_sospecha,alta_incertidumbre,datos_insuficientes,sin_servicio,caida_pct,factor_uso,desv_sed,anomaly_score,firma_fraude,señal_vecindario,caida_vs_sed,desacople_sed,cons_anual,ratio_meses_activos,POTENCIA_CONTRATADA,meses_cero_finales,meses_activos,kwhd_promedio
14222,SUM_006761,SED_0539,LLAVE_16,POT_ALTA,CLANDESTINA,0.587917624982701,0.002531645567879608,4501.653089713856,3002.6026108391425,-1.0,SIN SERVICIO,False,False,True,0.0,0.00026812526812526816,-0.43052507384588035,0.4000744075874707,0.6505320307811111,0.6097919871580495,0.0,0.8058558277414223,15.0,1.0,11.1,0,3,0.16957671957671958
14223,SUM_007264,SED_2170,LLAVE_10,POT_BAJA,MANIPULACIÓN,0.5709522702288198,0.002531645567879608,3161.4185156340345,2108.666149927901,-1.0,SIN SERVICIO,False,False,True,0.9528440907751252,0.00022401433691756272,-0.9786866662424486,0.4707453898711385,0.6043545636813802,0.9552203865962143,0.8132246405917377,1.3300238091043024,27.0,0.5,3.1,0,6,0.07214439655172412
14224,SUM_013464,SED_2170,LLAVE_10,POT_BAJA,CLANDESTINA,0.5736523346608783,0.002531645567879608,4815.929856379665,3212.2252142052366,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9966243744161909,0.4815456475993724,0.6043545636813802,0.9796635676543375,0.905964595400658,1.4724769485378062,4.0,0.25,3.1,7,3,0.010584677419354838
14225,SUM_009350,SED_0539,LLAVE_08,POT_ALTA,CLANDESTINA,0.13157250034392745,0.00031237165231505135,4280.735341853219,2855.2504730160977,-1.0,SIN SERVICIO,True,False,True,0.0,0.0015668570356070358,0.4080691205320626,0.38001498800943856,0.04875833778875709,0.6220721022005216,0.0,1.1156367066703818,43.0,1.0,11.1,0,4,0.41629464285714285
14226,SUM_004287,SED_1693,LLAVE_16,POT_ALTA,CLANDESTINA,0.12544193863480563,0.00031237165231505135,6219.4453944408615,4148.370078092054,-1.0,SIN SERVICIO,True,True,True,0.0,0.0,-0.11759488024257994,0.3632353532400298,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,12.0,12,0,0.0
14227,SUM_003038,SED_1207,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5936910022612389,0.002531645567879608,4311.382321069042,2875.692008153051,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.8313660569683792,0.42316791670162224,0.6505320307811111,0.3219717744632466,-1.0283250231310197,1.2939096581122187,10.0,0.3333333333333333,12.0,1,4,0.027424955197132617
14228,SUM_008100,SED_1594,LLAVE_13,POT_ALTA,MANIPULACIÓN,0.6172209481283968,0.002531645567879608,3048.8974352361,2033.6145893024789,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9929899085787866,0.517287700170254,0.6505320307811111,0.6441442044010433,0.0,1.7694231871381376,4.0,0.08333333333333333,12.0,0,1,0.00546448087431694
14229,SUM_008664,SED_0450,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5958601265763589,0.002531645567879608,3295.1139504908915,2197.8410049774247,-1.0,SIN SERVICIO,False,False,True,-2.0,0.000625373357228196,-0.9403954284949095,0.4318444139621022,0.6505320307811111,0.26809577954651864,-1.723872124037211,0.5077535346176411,64.0,0.9166666666666666,12.0,0,11,0.1733646953405018
14230,SUM_017688,SED_1990,LLAVE_08,POT_ALTA,CLANDESTINA,0.5543670788717376,0.002531645567879608,11147.660978485103,7435.489872649564,-1.0,SIN SERVICIO,False,False,True,1.0,0.0001705109126984127,-0.9846031532514931,0.4044046244428101,0.6043545636813802,0.9511704902682094,0.939255517287447,0.6628621049712179,14.0,0.6666666666666666,12.0,4,8,0.038573227307237314
14231,SUM_001566,SED_1990,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.116518500019483,0.00031237165231505135,3599.3185846095034,2400.745495934539,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9996109276954096,0.32754159877873923,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,12,0,0.0
14232,SUM_002685,SED_2475,LLAVE_10,POT_BAJA,CLANDESTINA,0.12894912775156706,0.00031237165231505135,4021.0556336861337,2682.044107668651,-1.0,SIN SERVICIO,True,False,True,0.0,0.0,-0.9994516041095161,0.37726410970707547,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,3.1,12,0,0.0
14233,SUM_002860,SED_0450,LLAVE_16,POT_MUY_ALTA,CLANDESTINA,0.5433696590422943,0.002531645567879608,3654.52373411572,2437.5673306551853,-1.0,SIN SERVICIO,False,False,True,0.6263052180454198,0.00022835519018725127,-0.9732598643340772,0.3604149451250366,0.6043545636813802,0.8362049361246738,0.271930660983856,0.5084937829726323,63.0,0.9166666666666666,13.1,0,11,0.07722446317484459
14234,SUM_017696,SED_0539,LLAVE_16,POT_ALTA,CLANDESTINA,0.60919818096297,0.002531645567879608,4904.130938260087,3271.055335819478,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,4.627174891573799,0.47745401944146826,0.6531129014701372,0.6187211557755333,0.0,1.0194171831790146,80.0,0.3333333333333333,11.1,2,1,1.6666666666666667
14235,SUM_015635,SED_2074,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5836081962111102,0.002531645567879608,4637.447917365136,3093.177760882546,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9753666670410949,0.5213690938003002,0.6043545636813802,0.9937362049361246,0.9152674006752528,1.7997402419604678,19.0,0.08333333333333333,11.1,9,1,0.05654761904761905
14236,SUM_003163,SED_1523,LLAVE_10,POT_BAJA,MANIPULACIÓN,0.13008004716146815,0.00031237165231505135,3388.648820371666,2260.228763187901,-1.0,SIN SERVICIO,True,True,True,0.0,0.0,-0.9997233884282206,0.38178778734667984,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,3.1,12,0,0.0
14237,SUM_018959,SED_0450,LLAVE_05,POT_ALTA,MANIPULACIÓN,0.11683510226995675,0.00031237165231505135,3525.712765923833,2351.650414871197,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.999658161467901,0.32880800778063424,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14238,SUM_000885,SED_2642,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.5862291743367651,0.002531645567879608,3895.4927138117414,2598.2936401124316,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9812943809994736,0.39332060500372734,0.6505320307811111,0.4584776937997458,-0.13656421621815734,1.3357864811441849,10.0,0.3333333333333333,5.1,3,4,0.02697132616487455
14239,SUM_009021,SED_0151,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.549627007225981,0.002531645567879608,4941.42632809784,3295.9313608412594,-1.0,SIN SERVICIO,False,False,True,1.0,0.0001317731393632722,-0.9853175004951078,0.3854443378597834,0.6043545636813802,0.9565580897598822,0.8736500346700566,1.0551530278596848,15.0,0.5,5.1,4,6,0.04228110599078341
14240,SUM_008313,SED_2154,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.11559997540977887,0.00031237165231505135,4377.233145463467,2919.6145080241326,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.99905158298427,0.32386750033992273,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,12,0,0.0
14241,SUM_013520,SED_2154,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.5544782778225044,0.002531645567879608,7028.849515357431,4688.242626743407,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.7007591344884884,0.40484942024587656,0.6043545636813802,0.9760082937596146,0.9221350082390019,1.2744777754594383,114.0,0.4166666666666667,5.1,4,5,0.31451612903225806
14242,SUM_016342,SED_2154,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5413310932261777,0.002531645567879608,3603.1038752259683,2403.270284775721,-1.0,SIN SERVICIO,False,False,True,0.02481856397850491,0.00011387395459976105,-0.9678273563539639,0.3387118180399711,0.60887085162158,0.45950772523577016,-0.05787449488345269,0.37303574139649837,12.0,0.8333333333333334,12.0,0,10,0.0329224656584918
14243,SUM_015273,SED_2154,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.5776896279878238,0.002531645567879608,3618.5774888051774,2413.5911850330535,-1.0,SIN SERVICIO,False,False,True,0.0,0.00012765522875816994,-0.9783835339676017,0.35916241960796164,0.6505320307811111,0.2811082870710989,-2.0,1.0120863553596076,8.0,0.5,5.1,1,6,0.02179215331850204
14244,SUM_007763,SED_2154,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.6099617422865193,0.002531645567879608,3142.9631626643572,2096.3564294971266,-1.0,SIN SERVICIO,False,False,True,-2.0,0.0001317731393632722,-0.8254075529299681,0.4882508768027439,0.6505320307811111,0.28955588254966225,-2.0,1.2445985969764113,68.0,0.5,5.1,0,6,0.18308826937337783
14245,SUM_008117,SED_2154,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.6029686914898396,0.002531645567879608,3752.086576911543,2502.6417467999995,-1.0,SIN SERVICIO,False,False,True,-2.0,0.0003961713995943205,-0.8967031185329929,0.4602786736160249,0.6505320307811111,0.9149755869172631,0.5463268185838294,1.0043557069451234,40.0,0.6666666666666666,5.1,0,8,0.1079150444938821
14246,SUM_002461,SED_1482,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.11562983494629736,0.00031237165231505135,4411.612103180616,2942.545272821471,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.998889546384419,0.3239869384859967,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14247,SUM_009998,SED_1523,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.12695865135963694,0.00031237165231505135,3388.648820371666,2260.228763187901,-1.0,SIN SERVICIO,True,True,True,0.0,0.0,-0.9997233884282206,0.369302204139355,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,3.1,12,0,0.0
14248,SUM_009374,SED_2475,LLAVE_13,POT_BAJA,CLANDESTINA,0.6013742418666744,0.002531645567879608,4465.3782777549395,2978.4073112625447,-1.0,SIN SERVICIO,False,False,True,-1.8074866310160427,0.0008903795649373173,-0.9248965790853778,0.4539008751233644,0.6505320307811111,0.2809678282389138,-2.0,1.0074854963420157,50.0,0.75,3.1,2,9,0.1359511008704557
14249,SUM_010998,SED_2329,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.6223316827784291,0.002531645567879608,2880.6593696705163,1921.3997995702346,-1.0,SIN SERVICIO,False,False,True,-2.0,0.0,-0.926351151264745,0.5377306387703832,0.6505320307811111,0.2978630191960404,-2.0,1.480494379713378,92.0,0.3333333333333333,3.1,0,4,0.2502464157706093
14250,SUM_015613,SED_1523,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.2622855661496874,0.0006947184135662408,3424.9548729988246,2284.444900290216,-1.0,SIN SERVICIO,False,False,True,0.04578563995837671,0.0008671522719389524,-0.981483560482385,0.351369106292663,0.23259105276869557,0.4139656210286937,-0.05857471212134664,0.21185765840635026,24.0,1.0,3.1,0,12,0.06594022017409114
14251,SUM_012770,SED_0038,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.5812242483644616,0.002531645567879608,3304.4562756597243,2204.072335865036,-1.0,SIN SERVICIO,False,False,True,0.0,0.0003027220769156253,-0.9492565210955568,0.3733009011145131,0.6505320307811111,0.6195037121262791,0.0,1.0365946462928894,57.0,0.5,11.1,0,6,0.1547323028673835
14252,SUM_016584,SED_0362,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.11530958261921767,0.00031237165231505135,3594.1599839704027,2397.3047093082587,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9992409842292262,0.322705929177678,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,12,0,0.0
14253,SUM_002227,SED_0362,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.5600079205869739,0.002531645567879608,3714.9906430007663,2477.898758881511,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9883833277540638,0.426967991303755,0.6043545636813802,0.9876128687044345,0.9220426887270504,1.632272005927425,5.0,0.16666666666666666,5.1,6,2,0.014304915514592934
14254,SUM_008387,SED_0362,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.5843537812562055,0.002531645567879608,3352.8140570886453,2236.3269760781263,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.8839999391752986,0.3858190326814886,0.6505320307811111,0.6264062604508058,0.0,1.2277926365838134,55.0,0.4166666666666667,5.1,0,5,0.15182957916203188
14255,SUM_016224,SED_0362,LLAVE_08,POT_MEDIA,CLANDESTINA,0.1148832583356807,0.00031237165231505135,3648.8572873512994,2433.787810663317,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9992409842292262,0.3210006320435301,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,12,0,0.0
14256,SUM_010730,SED_0362,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.5982086048537671,0.002531645567879608,3595.811636590237,2398.4063616056883,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9951602542788298,0.4412383270717355,0.6505320307811111,0.648959935790248,0.0,1.8213346303682059,2.0,0.08333333333333333,5.1,4,1,0.005376344086021505
14257,SUM_017457,SED_0362,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.1148832583356807,0.00031237165231505135,3594.1599839704027,2397.3047093082587,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9992409842292262,0.3210006320435301,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,12,0,0.0
14258,SUM_000891,SED_2743,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.542488135989326,0.002531645567879608,3149.627234917221,2100.8013656897865,-1.0,SIN SERVICIO,False,False,True,0.6108655722649522,0.0002502502502502503,-0.9061507616277851,0.35688885291316325,0.6043545636813802,0.8720754464584308,0.43544945155448783,0.5083960728722182,30.0,0.9166666666666666,11.1,0,11,0.08227326548899129
14259,SUM_018747,SED_2170,LLAVE_08,POT_BAJA,CLANDESTINA,0.5601387154325362,0.002531645567879608,3720.9648243422253,2481.883537836264,-1.0,SIN SERVICIO,False,False,True,0.012948775923132457,0.00044802867383512545,-0.9908483104681179,0.3541673697833697,0.6287958306489251,0.30514346866430336,-0.41343084232606125,0.3422451537054727,11.0,0.8333333333333334,3.1,0,10,0.030407325379169094
14260,SUM_004727,SED_2170,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.5498556035856278,0.002531645567879608,3119.456356884592,2080.677390042023,-1.0,SIN SERVICIO,False,False,True,0.534843363137638,0.0008960573476702509,-0.9655681741469413,0.3863587232983706,0.6043545636813802,0.9134171627315897,0.6597267317058648,0.7286950576897739,43.0,0.9166666666666666,3.1,0,11,0.11716523650617088
14261,SUM_013171,SED_2170,LLAVE_08,POT_BAJA,MANIPULACIÓN,0.582987204628232,0.002531645567879608,3285.762040149843,2191.603280779945,-1.0,SIN SERVICIO,False,False,True,-0.4035710176057691,0.0013440860215053765,-0.9691330512471292,0.3803527261695945,0.6505320307811111,0.2643568992040666,-1.0231931751627459,0.3560473568191969,38.0,0.9166666666666666,3.1,0,11,0.10493107420943905
14262,SUM_003602,SED_0063,LLAVE_16,POT_ALTA,CLANDESTINA,0.11508849602520915,0.00031237165231505135,4280.529174339669,2855.1129592845596,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9993161693195283,0.3218215828016439,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14263,SUM_013583,SED_0038,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.5969882625926066,0.002531645567879608,3159.9171959439245,2107.664769694598,-1.0,SIN SERVICIO,False,False,True,-1.1898617511520735,0.0,-0.97891696257668,0.43635695802709307,0.6505320307811111,0.3045816333355628,-1.613842099062967,1.1801506602392677,24.0,0.4166666666666667,5.1,0,5,0.0637040770609319
14264,SUM_015621,SED_1019,LLAVE_08,POT_ALTA,MANIPULACIÓN,0.624109072070899,0.002531645567879608,3427.6594391190833,2286.2488458924286,-1.0,SIN SERVICIO,False,False,True,-2.0,0.0,-0.875677071242703,0.5448401959402627,0.6505320307811111,0.2988060999264263,-2.0,1.4994403212517255,68.0,0.3333333333333333,11.1,0,4,0.18790882616487456
14265,SUM_004308,SED_0362,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.611243260528997,0.002531645567879608,3863.737757217727,2577.113084064224,-1.0,SIN SERVICIO,False,False,True,-1.9032258064516125,0.0,-0.9889711471873948,0.49337694977265484,0.6505320307811111,0.3109959200053508,-1.9811831177245625,1.4865511419784945,5.0,0.25,5.1,2,3,0.013530465949820788
14266,SUM_013309,SED_0362,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.11572553382042333,0.00031237165231505135,3825.7436714449723,2551.7710288537965,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9992409842292262,0.3243697339825006,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,12.0,12,0,0.0
14267,SUM_019309,SED_0515,LLAVE_05,POT_ALTA,MANIPULACIÓN,0.5643555989957834,0.002531645567879608,5322.825329913467,3550.3244950522826,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9756991867301106,0.4443587049389927,0.6043545636813802,0.9705604976255768,0.8618401070110329,1.567953638556535,4.0,0.16666666666666666,11.1,9,2,0.011507936507936509
14268,SUM_012401,SED_0212,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.5433829290010944,0.002531645567879608,5651.643219391282,3769.646027333986,-1.0,SIN SERVICIO,False,False,True,0.5,0.0,-0.9858523694774594,0.36046802496023683,0.6043545636813802,0.444786301919604,-0.1500385949999101,1.1816503904987343,6.0,0.4166666666666667,11.1,2,5,0.015966621863799282
14269,SUM_007122,SED_2558,LLAVE_05,POT_MEDIA,CLANDESTINA,0.616603374817753,0.002531645567879608,3829.1401545212093,2554.0364830656467,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.659616576749217,0.5148174069276784,0.6505320307811111,0.6418366664437161,0.0,1.665352181403973,185.0,0.14285714285714285,5.1,6,1,0.7142857142857143
14270,SUM_003141,SED_0938,LLAVE_05,POT_ALTA,CLANDESTINA,0.5655175235559413,0.002531645567879608,5591.150461339474,3729.297357713429,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9853657093938036,0.4490064031796248,0.6043545636813802,0.9864657882415891,0.9366793229143202,1.57484675232101,51.0,0.25,12.0,8,3,0.07625333418564513
14271,SUM_000357,SED_2661,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.5538110485803134,0.002531645567879608,4166.717477351319,2779.2005573933297,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9679393297880533,0.40218050327711274,0.6043545636813802,0.29742157715203,-2.0,1.4736730745371345,24.0,0.3333333333333333,5.1,3,4,0.06577620967741936
14272,SUM_005661,SED_0063,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.1153666479217727,0.00031237165231505135,3594.1599839704027,2397.3047093082587,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9993161693195283,0.32293419038789806,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,12,0,0.0
14273,SUM_013931,SED_2074,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.11527532362096135,0.00031237165231505135,3636.800299787616,2425.74579995834,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.999571948703238,0.32256889318465265,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14274,SUM_017847,SED_0151,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.11453717449832371,0.00031237165231505135,3576.092453290158,2385.2536663445358,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9996607642256642,0.3196162966941021,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,12,0,0.0
14275,SUM_019481,SED_0828,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.11527532362096135,0.00031237165231505135,3820.5225466089796,2548.2885385881896,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9995624202591664,0.32256889318465265,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,12.0,12,0,0.0
14276,SUM_013188,SED_0670,LLAVE_10,POT_ALTA,CLANDESTINA,0.11759034552145786,0.00031237165231505135,4308.506531700063,2873.773856643942,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.999666736436011,0.3318289807866387,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14277,SUM_000044,SED_0362,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.1148832583356807,0.00031237165231505135,3594.1599839704027,2397.3047093082587,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9992409842292262,0.3210006320435301,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,12,0,0.0
14278,SUM_008449,SED_0362,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.5556893444662463,0.002531645567879608,8239.687945545924,5495.871859679131,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.8341997477949105,0.40969368682084456,0.6043545636813802,0.976897866363454,0.9220426887270504,1.2950582437287712,77.0,0.3333333333333333,5.1,8,4,0.21744111623143883
14279,SUM_006045,SED_0362,LLAVE_08,POT_MEDIA,MANIPULACIÓN,0.1148832583356807,0.00031237165231505135,3594.1599839704027,2397.3047093082587,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9992409842292262,0.3210006320435301,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,12,0,0.0
14280,SUM_000631,SED_0362,LLAVE_16,POT_MEDIA,CLANDESTINA,0.11530958261921767,0.00031237165231505135,4265.767735998077,2845.2670799107177,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9992409842292262,0.322705929177678,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,12,0,0.0
14281,SUM_005553,SED_0539,LLAVE_08,POT_ALTA,CLANDESTINA,0.6106703826629496,0.002531645567879608,6424.505833350556,4285.145390844821,-1.0,SIN SERVICIO,False,False,True,0.0,3.910160160160161e-05,3.2387991156820517,0.48334282624138686,0.6531129014701372,0.5698515149488328,0.0,0.3505953692420919,81.0,0.5,11.1,2,2,1.2552083333333333
14282,SUM_009043,SED_0362,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.11530958261921767,0.00031237165231505135,3310.082404064826,2207.824963511239,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.9992409842292262,0.322705929177678,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,0,0,0.0
14283,SUM_002332,SED_0670,LLAVE_05,POT_ALTA,MANIPULACIÓN,0.5918663681056947,0.002531645567879608,3375.862393174277,2251.7002162472427,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9969492647224806,0.41586938007944557,0.6505320307811111,0.9112099525115376,0.3645169709041618,1.6618256779113165,3.0,0.16666666666666666,8.1,3,2,0.008154121863799282
14284,SUM_011759,SED_2329,LLAVE_13,POT_MEDIA,CLANDESTINA,0.11976960363612602,0.00031237165231505135,3521.2684172136164,2348.686034281482,-1.0,SIN SERVICIO,True,False,True,0.0,0.0,-0.9997068660720618,0.3405460132453113,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,10,0,0.0
14285,SUM_015566,SED_2170,LLAVE_17,POT_MEDIA,CLANDESTINA,0.11735564194188802,0.00031237165231505135,3521.2684172136164,2348.686034281482,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9997086128977429,0.33089016646835934,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,10,0,0.0
14286,SUM_004808,SED_1482,LLAVE_16,POT_ALTA,CLANDESTINA,0.5653814350760771,0.002531645567879608,4278.5217687544655,2853.774019759229,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9929131467172294,0.4484620492601674,0.6043545636813802,0.9667781419303056,0.8225853362917686,1.6508305534828036,2.0,0.16666666666666666,11.1,5,2,0.0053819444444444435
14287,SUM_004005,SED_2074,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.11527532362096135,0.00031237165231505135,3806.5123134532328,2538.9437130733063,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.999571948703238,0.32256889318465265,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,12.0,12,0,0.0
14288,SUM_013640,SED_1528,LLAVE_05,POT_ALTA,CLANDESTINA,0.6035072410881293,0.002531645567879608,4327.474534472714,2886.425514493301,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.9988013296779163,0.4624328720091835,0.6505320307811111,0.6490000668851581,0.0,1.8214137849893153,1.0,0.08333333333333333,12.0,7,1,0.0026881720430107525
14289,SUM_012126,SED_2074,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.11527532362096135,0.00031237165231505135,3806.5123134532328,2538.9437130733063,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.999571948703238,0.32256889318465265,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,12.0,12,0,0.0
14290,SUM_009324,SED_0450,LLAVE_05,POT_ALTA,MANIPULACIÓN,0.3680623793877871,0.0013408249707135584,3476.721867456756,2318.9734855936563,-1.0,SIN SERVICIO,False,False,True,0.15047890572444503,0.0006155348897284381,-0.9429604755319654,0.3272304378009411,0.38167302658340246,0.7243662631262122,0.12294061687511873,0.28376949837963295,61.0,1.0,11.1,0,12,0.16586101510496673
14291,SUM_001721,SED_1482,LLAVE_16,POT_ALTA,CLANDESTINA,0.5775065759311448,0.002531645567879608,4355.022389515973,2904.7999338071545,-1.0,SIN SERVICIO,False,False,True,1.0,0.0,-0.9955846249094755,0.4969626126804385,0.6043545636813802,0.9707711858738546,0.8225853362917686,1.7826315377562942,1.0,0.08333333333333333,12.0,9,1,0.002976190476190476
14292,SUM_003462,SED_1482,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.602146753411511,0.002531645567879608,3552.842520273232,2369.745961022246,-1.0,SIN SERVICIO,False,False,True,0.0,0.0,-0.995804953007805,0.45699092130271096,0.6505320307811111,0.6475653802421242,0.0,1.8070947510651572,1.0,0.08333333333333333,12.0,3,1,0.002777777777777778
14293,SUM_009485,SED_1482,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.11562983494629736,0.00031237165231505135,4411.612103180616,2942.545272821471,-1.0,SIN SERVICIO,False,True,True,0.0,0.0,-0.998889546384419,0.3239869384859967,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,11.1,12,0,0.0
14294,SUM_017972,SED_2074,LLAVE_16,POT_ALTA,MANIPULACIÓN,0.18832841129213107,0.00046321631379774107,3351.5541036865297,2235.4865871589154,-1.0,SIN SERVICIO,False,False,True,-0.13720624726317301,0.0006155348897284381,-0.930938262958,0.36192038435837576,0.13046442027004954,0.4065279914386997,-0.07668630216880375,0.22728774816248568,59.0,1.0,11.1,0,12,0.16033986175115209
14295,SUM_003202,SED_2181,LLAVE_16,POT_MEDIA,MANIPULACIÓN,0.1296827003209172,0.00031237165231505135,5589.1943866073825,3727.9926558671245,-1.0,SIN SERVICIO,True,True,True,0.0,0.0,-0.513415285831846,0.380198399984476,0.04617746709973091,0.36539361915590923,0.0,0.0,0.0,0.0,5.1,12,0,0.0
